Product,ActionSet,Action,Action_Describe,Action_Link,Node_Name
SAS Visual Data Mining and Machine Learning,deepNeural,dnnTrain,Trains a deep neural network,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casdlpg&docsetTarget=cas-deepneural-dnntrain.htm&locale=en,A_dnnTrain0
SAS Visual Data Mining and Machine Learning,varReduce,super,Provides an action for performing supervised dimension reduction,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-varreduce-super.htm&locale=en,A_super1
SAS Visual Data Mining and Machine Learning,varReduce,unsuper,Provides an action for performing unsupervised dimension reduction,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-varreduce-unsuper.htm&locale=en,A_unsuper1
SAS Visual Data Mining and Machine Learning,simSystem,simsk,Simulates data from a system of distributions,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-simsystem-simsk.htm&locale=en,A_simsk1
SAS Visual Data Mining and Machine Learning,ds2,runDS2,Prepares and executes a DS2 program,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-ds2-runds2.htm&locale=en,A_runDS21
SAS Visual Data Mining and Machine Learning,ds2,runModel,Prepares and executes a DS2 program passed as an entry in a model table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-ds2-runmodel.htm&locale=en,A_runModel1
SAS Visual Data Mining and Machine Learning,deduplication,deduplicate,Eliminates rows that have duplicate or unique group-by variable values,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-deduplication-deduplicate.htm&locale=en,A_deduplicate2
SAS Visual Data Mining and Machine Learning,espCluster,listservers,Lists ESP server information,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-espcluster-listservers.htm&locale=en,A_listservers1
SAS Visual Data Mining and Machine Learning,espCluster,startservers,Starts a cluster of ESP servers,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-espcluster-startservers.htm&locale=en,A_startservers2
SAS Visual Data Mining and Machine Learning,explainModel,linearExplainer,Uses linear models to explain already trained models. Supports global linear surrogates as well as the local methods: LIME and KERNEL SHAP.,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-explainmodel-linearexplainer.htm&locale=en,A_linearExplainer0
SAS Visual Data Mining and Machine Learning,explainModel,partialDependence,Computes the partial dependence of an already trained model.,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-explainmodel-partialdependence.htm&locale=en,A_partialDependence0
SAS Visual Data Mining and Machine Learning,explainModel,shapleyExplainer,Computes Shapley value estimates for a query given a reference table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-explainmodel-shapleyexplainer.htm&locale=en,A_shapleyExplainer0
SAS Visual Data Mining and Machine Learning,factmac,factmac,Learns a factorization machine model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-factmac-factmac.htm&locale=en,A_factmac0
SAS Visual Data Mining and Machine Learning,fastKnn,fastknn,Performs k-nearest neighbor search,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-fastknn-fastknn.htm&locale=en,A_fastknn0
SAS Visual Data Mining and Machine Learning,fcmpact,addRoutines,Adds the FCMP routines and stores them in a table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-fcmpact-addroutines.htm&locale=en,A_addRoutines1
SAS Visual Data Mining and Machine Learning,fcmpact,loadFcmpLibs,Loads FCMP tables in the session CMP library,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-fcmpact-loadfcmplibs.htm&locale=en,A_loadFcmpLibs1
SAS Visual Data Mining and Machine Learning,fcmpact,loadFcmpTable,Loads a single FCMP table into memory,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-fcmpact-loadfcmptable.htm&locale=en,A_loadFcmpTable0
SAS Visual Data Mining and Machine Learning,fcmpact,runProgram,Defines the routine to be run,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-fcmpact-runprogram.htm&locale=en,A_runProgram2
SAS Visual Data Mining and Machine Learning,fedSql,execDirect,Submits a SAS FedSQL language statement for immediate execution,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=caspg&docsetTarget=cas-fedsql-execdirect.htm&locale=en,A_execDirect2
SAS Visual Data Mining and Machine Learning,freqTab,freqTab,Constructs the frequency and crosstabulation tables,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-freqtab-freqtab.htm&locale=en,A_freqTab0
SAS Visual Data Mining and Machine Learning,gam,gamScore,Creates a table on the server that contains results from scoring observations by using a fitted model.,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-gam-gamscore.htm&locale=en,A_gamScore0
SAS Visual Data Mining and Machine Learning,gam,gamSelect,Performs generalized additive model building,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-gam-gamselect.htm&locale=en,A_gamSelect0
SAS Visual Data Mining and Machine Learning,gam,gampl,Fits generalized additive models by penalized likelihood,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-gam-gampl.htm&locale=en,A_gampl0
SAS Visual Data Mining and Machine Learning,gleam,graphMultiReg,GRAPHMULTIREG Action,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-gleam-graphmultireg.htm&locale=en,A_graphMultiReg0
SAS Visual Data Mining and Machine Learning,graphSemiSupLearn,labelSpread,Provides actions for semisupervised learning,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-graphsemisuplearn-labelspread.htm&locale=en,A_labelSpread0
SAS Visual Data Mining and Machine Learning,gVarCluster,gvarcluster,Provides an action for performing variable clustering and providing undirected network for mining relationship among variables,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-gvarcluster-gvarcluster.htm&locale=en,A_gvarcluster0
SAS Visual Data Mining and Machine Learning,hyperGroup,hypergroup,"Find hypergroups, graph layouts, colors, communities, centralities, and create structural and nBody graphs. Find shortest paths.",http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-hypergroup-hypergroup.htm&locale=en,A_hypergroup1
SAS Visual Data Mining and Machine Learning,hyperGroup,thePlotThickens,Determine which points to display in plots when the data has a great many points.,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-hypergroup-theplotthickens.htm&locale=en,A_thePlotThickens2
SAS Visual Data Mining and Machine Learning,image,annotateImages,Annotates images in a CAS table with metadata contained in the table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-annotateimages.htm&locale=en,A_annotateImages0
SAS Visual Data Mining and Machine Learning,image,augmentImages,Augment images by creating patches and mutating them,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-augmentimages.htm&locale=en,A_augmentImages0
SAS Visual Data Mining and Machine Learning,image,compareImages,Compares images in one CAS table with those in another,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-compareimages.htm&locale=en,A_compareImages0
SAS Visual Data Mining and Machine Learning,image,condenseImages,Condenses pixel values into a CAS image table.,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-condenseimages.htm&locale=en,A_condenseImages0
SAS Visual Data Mining and Machine Learning,image,extractDetectedObjects,Extracts object detections.,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-extractdetectedobjects.htm&locale=en,A_extractDetectedObjects0
SAS Visual Data Mining and Machine Learning,image,fetchImages,Fetch images for displaying,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-fetchimages.htm&locale=en,A_fetchImages0
SAS Visual Data Mining and Machine Learning,image,flattenImages (flattenImageTable),Convert image tables into wide format (one column per pixel),http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-flattenimages.htm&locale=en,A_flattenImages (flattenImageTable)0
SAS Visual Data Mining and Machine Learning,image,loadImages,Loads images,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-loadimages.htm&locale=en,A_loadImages0
SAS Visual Data Mining and Machine Learning,image,matchImages,Match a template image against a table of images,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-matchimages.htm&locale=en,A_matchImages0
SAS Visual Data Mining and Machine Learning,image,processImages,Performs core image processing functions,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-processimages.htm&locale=en,A_processImages0
SAS Visual Data Mining and Machine Learning,image,saveImages,Writes images contained in a CAS table to disk,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-saveimages.htm&locale=en,A_saveImages0
SAS Visual Data Mining and Machine Learning,image,summarizeImages,Read an image table and extract information about the images it contains,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-image-summarizeimages.htm&locale=en,A_summarizeImages0
SAS Visual Data Mining and Machine Learning,ica,fastIca,Computes independent components by using the fastICA method,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-ica-fastica.htm&locale=en,A_fastIca0
SAS Visual Data Mining and Machine Learning,kernelPca,kPca,Performs kernel PCA training,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-kernelpca-kpca.htm&locale=en,A_kPca0
SAS Visual Data Mining and Machine Learning,langModel,calculateErrorRate,"Calculates the error rates of characters, words, and sentences by comparing hypothesis and reference transcripts",http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-langmodel-calculateerrorrate.htm&locale=en,A_calculateErrorRate0
SAS Visual Data Mining and Machine Learning,langModel,lmDecode,Decodes recurrent neural network (RNN) scores by using the specified language model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-langmodel-lmdecode.htm&locale=en,A_lmDecode0
SAS Visual Data Mining and Machine Learning,langModel,lmImport,Imports an nGram language model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-langmodel-lmimport.htm&locale=en,A_lmImport0
SAS Visual Data Mining and Machine Learning,langModel,nGramCount,Counts the nGrams in the nGram table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-langmodel-ngramcount.htm&locale=en,A_nGramCount0
SAS Visual Data Mining and Machine Learning,langModel,nGramCountToLm,Creates a language model from an nGram table,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-langmodel-ngramcounttolm.htm&locale=en,A_nGramCountToLm0
SAS Visual Data Mining and Machine Learning,langModel,textToNGram,Converts raw text into nGrams,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-langmodel-texttongram.htm&locale=en,A_textToNGram0
SAS Visual Data Mining and Machine Learning,sparseML,sparseSvmTrain,Trains an SVM model for sparse dataset,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-sparseml-sparsesvmtrain.htm&locale=en,A_sparseSvmTrain0
SAS Visual Data Mining and Machine Learning,mlTools,crossValidateML,Action to perform cross validation with specified machine learning actions,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-mltools-crossvalidateml.htm&locale=en,A_crossValidateML0
SAS Visual Data Mining and Machine Learning,mixed,mixed,Fits linear mixed models,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-mixed-mixed.htm&locale=en,A_mixed0
SAS Visual Data Mining and Machine Learning,modelPublishing,copyModelExternal,Copies a model from a CAS table to an external database,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-modelpublishing-copymodelexternal.htm&locale=en,A_copyModelExternal1
SAS Visual Data Mining and Machine Learning,modelPublishing,deleteModel,Deletes a model from a model table in CAS,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-modelpublishing-deletemodel.htm&locale=en,A_deleteModel0
SAS Visual Data Mining and Machine Learning,modelPublishing,deleteModelExternal,Deletes a model from an external database,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-modelpublishing-deletemodelexternal.htm&locale=en,A_deleteModelExternal1
SAS Visual Data Mining and Machine Learning,modelPublishing,publishModel,Publishes a model to a model table in CAS,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-modelpublishing-publishmodel.htm&locale=en,A_publishModel0
SAS Visual Data Mining and Machine Learning,modelPublishing,publishModelExternal,Publishes a model to an external database,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-modelpublishing-publishmodelexternal.htm&locale=en,A_publishModelExternal0
SAS Visual Data Mining and Machine Learning,modelPublishing,runModelExternal,Invokes the SAS Embedded Process (EP) to run a model in an external database,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-modelpublishing-runmodelexternal.htm&locale=en,A_runModelExternal1
SAS Visual Data Mining and Machine Learning,modelPublishing,runModelLocal,Prepares and executes a model program locally on the CAS server,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casanpg&docsetTarget=cas-modelpublishing-runmodellocal.htm&locale=en,A_runModelLocal2
SAS Visual Data Mining and Machine Learning,mbc,mbcFit,Performs model-based clustering using the EM algorithm,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-mbc-mbcfit.htm&locale=en,A_mbcFit0
SAS Visual Data Mining and Machine Learning,mbc,mbcScore,Produces clustering weights using a previously stored model,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactstat&docsetTarget=cas-mbc-mbcscore.htm&locale=en,A_mbcScore1
SAS Visual Data Mining and Machine Learning,network,biconnectedComponents,Calculates the biconnected components and articulation points of a graph,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-network-biconnectedcomponents.htm&locale=en,A_biconnectedComponents1
SAS Visual Data Mining and Machine Learning,network,centrality,Calculates the centrality metrics of a graph,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-network-centrality.htm&locale=en,A_centrality0
SAS Visual Data Mining and Machine Learning,network,clique,Calculates the maximal cliques of a graph,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-network-clique.htm&locale=en,A_clique1
SAS Visual Data Mining and Machine Learning,network,community,Detects communities of a graph,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-network-community.htm&locale=en,A_community0
SAS Visual Data Mining and Machine Learning,network,connectedComponents,Calculates the connected components of a graph,http://documentation.sas.com/?cdcId=pgmsascdc&cdcVersion=9.4_3.5&docsetId=casactml&docsetTarget=cas-network-connectedcomponents.htm&locale=en,A_connectedComponents1
